Iteration,Best Cost,Algorithm
1074,268.58883972532976,SA
1075,268.58883972532976,SA
1076,268.58883972532976,SA
1077,268.58883972532976,SA
1078,268.58883972532976,SA
1079,268.58883972532976,SA
1080,268.58883972532976,SA
1081,268.58883972532976,SA
1082,268.58883972532976,SA
1083,268.3402865812143,SA
1084,268.3402865812143,SA
1085,268.3402865812143,SA
1086,268.3402865812143,SA
1087,268.3402865812143,SA
1088,266.17680601401275,SA
1089,266.17680601401275,SA
1090,265.80260104130605,SA
1091,265.80260104130605,SA
1092,265.80260104130605,SA
1093,265.80260104130605,SA
1094,265.80260104130605,SA
1095,265.80260104130605,SA
1096,265.80260104130605,SA
1097,265.80260104130605,SA
1098,265.80260104130605,SA
1099,265.80260104130605,SA
1100,265.80260104130605,SA
1101,265.80260104130605,SA
1102,265.80260104130605,SA
1103,265.80260104130605,SA
1104,265.80260104130605,SA
1105,265.80260104130605,SA
1106,265.80260104130605,SA
1107,265.80260104130605,SA
1108,265.80260104130605,SA
1109,265.80260104130605,SA
1110,265.80260104130605,SA
1111,265.80260104130605,SA
1112,265.80260104130605,SA
1113,265.80260104130605,SA
1114,265.80260104130605,SA
1115,265.80260104130605,SA
1116,265.80260104130605,SA
1117,265.80260104130605,SA
1118,265.80260104130605,SA
1119,265.5589833563423,SA
1120,265.5589833563423,SA
1121,265.5589833563423,SA
1122,265.5589833563423,SA
1123,265.5589833563423,SA
1124,265.5589833563423,SA
1125,265.5589833563423,SA
1126,265.5589833563423,SA
1127,265.5589833563423,SA
1128,265.5589833563423,SA
1129,265.5589833563423,SA
1130,265.5589833563423,SA
1131,265.5589833563423,SA
1132,265.5589833563423,SA
1133,265.5589833563423,SA
1134,265.5589833563423,SA
1135,265.5589833563423,SA
1136,265.5589833563423,SA
1137,265.5589833563423,SA
1138,265.5589833563423,SA
1139,265.5589833563423,SA
1140,265.5589833563423,SA
1141,265.5589833563423,SA
1142,265.5589833563423,SA
1143,265.5589833563423,SA
1144,265.3449314800992,SA
1145,265.3449314800992,SA
1146,265.3449314800992,SA
1147,265.3449314800992,SA
1148,265.4445362573888,SA
1149,265.6791036798705,SA
1150,265.6791036798705,SA
1151,265.6791036798705,SA
1152,265.6791036798705,SA
1153,265.6791036798705,SA
1154,265.6791036798705,SA
1155,265.6791036798705,SA
1156,265.6791036798705,SA
1157,265.6791036798705,SA
1158,265.6791036798705,SA
1159,265.6791036798705,SA
1160,265.6791036798705,SA
1161,265.6791036798705,SA
1162,265.6791036798705,SA
1163,265.6791036798705,SA
1164,265.6791036798705,SA
1165,265.6791036798705,SA
1166,265.6791036798705,SA
1167,265.6791036798705,SA
1168,265.6791036798705,SA
1169,265.6791036798705,SA
1170,265.6791036798705,SA
1171,265.6791036798705,SA
1172,265.6791036798705,SA
1173,265.6791036798705,SA
1174,265.6791036798705,SA
1175,265.6791036798705,SA
1176,265.6791036798705,SA
1177,265.6791036798705,SA
1178,265.6791036798705,SA
1179,265.6791036798705,SA
1180,265.6791036798705,SA
1181,265.6791036798705,SA
1182,265.6791036798705,SA
1183,265.6791036798705,SA
1184,265.6791036798705,SA
1185,265.6791036798705,SA
1186,265.6791036798705,SA
1187,265.6791036798705,SA
1188,265.6791036798705,SA
1189,265.6791036798705,SA
1190,265.6791036798705,SA
1191,265.6791036798705,SA
1192,265.6791036798705,SA
1193,265.6791036798705,SA
1194,265.6791036798705,SA
1195,265.6791036798705,SA
1196,265.6791036798705,SA
1197,265.6791036798705,SA
1198,265.6791036798705,SA
1199,265.6791036798705,SA
1200,265.6791036798705,SA
1201,265.6791036798705,SA
1202,265.6791036798705,SA
1203,265.6791036798705,SA
1204,265.6791036798705,SA
1205,265.6791036798705,SA
1206,265.6786264489689,SA
1207,265.6786264489689,SA
1208,265.6786264489689,SA
1209,265.6786264489689,SA
1210,265.6786264489689,SA
1211,265.6786264489689,SA
1212,265.6786264489689,SA
1213,265.6786264489689,SA
1214,265.6786264489689,SA
1215,265.6786264489689,SA
1216,265.6786264489689,SA
1217,265.6786264489689,SA
1218,265.6786264489689,SA
1219,265.6786264489689,SA
1220,265.6786264489689,SA
1221,265.6786264489689,SA
1222,265.6786264489689,SA
1223,265.6786264489689,SA
1224,265.6786264489689,SA
1225,265.6786264489689,SA
1226,265.6786264489689,SA
1227,265.6786264489689,SA
1228,265.6786264489689,SA
1229,265.6786264489689,SA
1230,265.6786264489689,SA
1231,265.6786264489689,SA
1232,265.6786264489689,SA
1233,265.6786264489689,SA
1234,265.6786264489689,SA
1235,265.6786264489689,SA
1236,265.6786264489689,SA
1237,265.6786264489689,SA
1238,265.6786264489689,SA
1239,265.6786264489689,SA
1240,265.6786264489689,SA
1241,265.6786264489689,SA
1242,265.6786264489689,SA
1243,265.6786264489689,SA
1244,265.6786264489689,SA
1245,265.6786264489689,SA
1246,263.1551139501588,SA
1247,263.1551139501588,SA
1248,263.1551139501588,SA
1249,263.1551139501588,SA
1250,263.1551139501588,SA
1251,263.1551139501588,SA
1252,263.1551139501588,SA
1253,263.1551139501588,SA
1254,263.1551139501588,SA
1255,263.1551139501588,SA
1256,262.9611464803738,SA
1257,262.9611464803738,SA
1258,262.9611464803738,SA
1259,262.9611464803738,SA
1260,262.9611464803738,SA
1261,262.9611464803738,SA
1262,262.9611464803738,SA
1263,262.9611464803738,SA
1264,262.9611464803738,SA
1265,262.9611464803738,SA
1266,262.9611464803738,SA
1267,262.9611464803738,SA
1268,262.9611464803738,SA
1269,262.9611464803738,SA
1270,262.9611464803738,SA
1271,262.9611464803738,SA
1272,262.9611464803738,SA
1273,262.9611464803738,SA
1274,262.9611464803738,SA
1275,262.9611464803738,SA
1276,262.9611464803738,SA
1277,262.9611464803738,SA
1278,262.9611464803738,SA
1279,262.9611464803738,SA
1280,262.9611464803738,SA
1281,262.9611464803738,SA
1282,262.9611464803738,SA
1283,262.9611464803738,SA
1284,262.9611464803738,SA
1285,262.9611464803738,SA
1286,262.9611464803738,SA
1287,262.9611464803738,SA
1288,262.9611464803738,SA
1289,262.9611464803738,SA
1290,262.9611464803738,SA
1291,262.9611464803738,SA
1292,262.9611464803738,SA
1293,262.9611464803738,SA
1294,262.9611464803738,SA
1295,262.9611464803738,SA
1296,262.9611464803738,SA
1297,262.9611464803738,SA
1298,262.9611464803738,SA
1299,262.9611464803738,SA
1300,262.9611464803738,SA
1301,262.9611464803738,SA
1302,262.9611464803738,SA
1303,262.9611464803738,SA
1304,262.9611464803738,SA
1305,262.9611464803738,SA
1306,262.9611464803738,SA
1307,262.9611464803738,SA
1308,262.9611464803738,SA
1309,262.9611464803738,SA
1310,262.9611464803738,SA
1311,262.9611464803738,SA
1312,262.9611464803738,SA
1313,262.9611464803738,SA
1314,262.9611464803738,SA
1315,262.9611464803738,SA
1316,262.9611464803738,SA
1317,262.9611464803738,SA
1318,262.9611464803738,SA
1319,262.9611464803738,SA
1320,262.9611464803738,SA
1321,262.9611464803738,SA
1322,261.19529744468906,SA
1323,261.19529744468906,SA
1324,261.19529744468906,SA
1325,261.19529744468906,SA
1326,261.19529744468906,SA
1327,261.19529744468906,SA
1328,261.19529744468906,SA
1329,261.19529744468906,SA
1330,261.19529744468906,SA
1331,261.19529744468906,SA
1332,261.19529744468906,SA
1333,261.19529744468906,SA
1334,261.19529744468906,SA
1335,261.19529744468906,SA
1336,261.19529744468906,SA
1337,261.19529744468906,SA
1338,261.19529744468906,SA
1339,261.19529744468906,SA
1340,261.19529744468906,SA
1341,261.19529744468906,SA
1342,261.19529744468906,SA
1343,261.19529744468906,SA
1344,261.19529744468906,SA
1345,261.19529744468906,SA
1346,261.19529744468906,SA
1347,261.19529744468906,SA
1348,261.19529744468906,SA
1349,261.19529744468906,SA
1350,261.19529744468906,SA
1351,261.19529744468906,SA
1352,261.19529744468906,SA
1353,261.19529744468906,SA
1354,261.19529744468906,SA
1355,261.19529744468906,SA
1356,261.19529744468906,SA
1357,261.19529744468906,SA
1358,261.19529744468906,SA
1359,261.19529744468906,SA
1360,261.19529744468906,SA
1361,261.19529744468906,SA
1362,261.19529744468906,SA
1363,261.19529744468906,SA
1364,261.19529744468906,SA
1365,261.19529744468906,SA
1366,261.19529744468906,SA
1367,261.19529744468906,SA
1368,261.19529744468906,SA
1369,261.19529744468906,SA
1370,261.19529744468906,SA
1371,261.19529744468906,SA
1372,261.19529744468906,SA
1373,261.19529744468906,SA
1374,261.19529744468906,SA
1375,261.19529744468906,SA
1376,219.18087858109783,SA
1377,219.18087858109783,SA
1378,219.18087858109783,SA
